"(""Engineering design process"" OR ""Quality function deployment"" OR ""Requirement"" OR ""Sentiment analysis"")","1889251","['Fuzzy Approach to Quality Function Deployment-based Product Planning', 'Quality Function Deployment (QFD): Definitions, History and Models', 'QUALITY FUNCTION DEPLOYMENT (QFD)', 'Combining the Analytic Hierarchy Process and Quality Function Deployment for a Location Decision from a Requirement Perspective', 'Quality Function Deployment (Quality Function Development)', 'Erratum to: Fuzzy soft set-based approach to prioritizing technical attributes in quality function deployment', 'A quantitative approach for setting technical targets based on impact analysis in software quality function deployment (SQFD)', 'Managing software requirements using quality function deployment', 'Using grey theory in quality function deployment to analyse dynamic customer requirements', 'A New Methodology for Eco-friendly Construction: Utilizing Quality Function Deployment to Meet LEED Requirements', 'Using a Markov chain model in quality function deployment to analyse customer requirements', 'Integration of Kano’s Model into quality function deployment (QFD)', 'Software Requirements Negotiation Using the Software Quality Function Deployment', 'Design support methodology using quality function deployment with feature-based reasoning', 'Applying fuzzy quality function deployment to identify service management requirements for customer quality needs', 'Applying a hidden Markov chain model in quality function deployment to analyze dynamic customer requirements']","['Data Mining', '', 'Encyclopedia of Production and Manufacturing Management', 'The International Journal of Advanced Manufacturing Technology', 'Lean Production', 'Neural Computing and Applications', 'Software Quality Journal', 'Software Quality Journal', 'The International Journal of Advanced Manufacturing Technology', 'Eco-Innovation and the Development of Business Models', 'The International Journal of Advanced Manufacturing Technology', 'The International Journal of Advanced Manufacturing Technology', 'Groupware: Design, Implementation, and Use', 'Strategic Management of the Manufacturing Value Chain', 'Quality & Quantity', 'Quality & Quantity']","(""Engineering design process"" OR ""Quality function deployment"" OR ""Requirement"" OR ""Sentiment analysis"") AND (title: ""Fuzzy Approach to Quality Function Deployment-based Product Planning"")","1","['Fuzzy Approach to Quality Function Deployment-based Product Planning']","['Data Mining']","True","01:34:54"
"(""Comparison and contrast of classification schemes in linguistics and metadata"" OR ""Experiment"" OR ""Librarian"")","3197006","['The Directory', 'British Archives', 'Entries', 'Entries', 'librarian', 'When is a Librarian not a Librarian?', 'software librarian', 'Study on the Librarian Helper Robot System Implementation', 'On Analysing Query Ambiguity for Query Refinement: The Librarian Agent Approach', 'An E-Librarian Service That Yields Pertinent Resources from a Multimedia Knowledge Base', 'Information Literacy, Transliteracy and Information Culture Development in France: What the Teacher-Librarian Can Change', 'Church librarian', 'Supporting School Librarian Learning: New Opportunities for Instructional Technology Collaboration with School Librarians', 'The UJI librarian robot', 'The Consultant Librarian and Evidence Based Medicine', 'New Methods of Information Transfer and the Medical Librarian’s Responsibilities: Some Ethical and Legal Issues for the Profession', 'Librarian, what of the library?', 'The Internet and Consumer Health Information: Implications for Social Equality and the Role of the Librarian']","['The Writers Directory 1980–82', 'British Archives', 'British Archives', 'British Archives', 'Computer Science and Communications Dictionary', 'Digital Convergence – Libraries of the Future', 'Computer Science and Communications Dictionary', 'Future Information Communication Technology and Applications', 'Conceptual Modeling - ER 2003', 'E-Business and Telecommunication Networks', 'Worldwide Commonalities and Challenges in Information Literacy Research and Practice', 'Pastoral Psychology', 'Educational Media and Technology Yearbook', 'Intelligent Service Robotics', 'Libraries without Limits: Changing Needs — Changing Roles', 'Information Transfer: New Age — New Ways', 'Trans-action', 'Libraries without Limits: Changing Needs — Changing Roles']","(""Comparison and contrast of classification schemes in linguistics and metadata"" OR ""Experiment"" OR ""Librarian"") AND (title: ""The Directory"")","1","['The Directory']","['The Writers Directory 1980–82']","True","01:36:52"
"(""Algorithm"" OR ""Autonomous car"" OR ""Belief propagation"" OR ""Computer vision"")","1411285","['A Coarse-and-Fine Bayesian Belief Propagation for Correspondence Problems in Computer Vision', 'Loose-limbed People: Estimating 3D Human Pose and Motion Using Non-parametric Belief Propagation', 'A Fast Pavement Location Approach for Autonomous Car Navigation', 'Online belief propagation algorithm for probabilistic latent semantic analysis', 'Architecture design and implementation of image based autonomous car: THUNDER-1', 'Shape from Shading Using Probability Functions and Belief Propagation', 'Tracking Targets Via Particle Based Belief Propagation', 'Acyclic belief propagation for stereo matching', 'Sequential stratified sampling belief propagation for multiple targets tracking', 'Sequential Stratified Sampling Belief Propagation for Multiple Targets Tracking', 'Efficient Belief Propagation for Early Vision', 'Deformed Lattice Discovery Via Efficient Mean-Shift Belief Propagation', 'Contour Matching Based on Belief Propagation', 'Finding Deformable Shapes Using Loopy Belief Propagation', 'Dense Motion and Disparity Estimation Via Loopy Belief Propagation', 'Combination of Annealing Particle Filter and Belief Propagation for 3D Upper Body Tracking', 'Multi-view Object Tracking Using Sequential Belief Propagation', 'Visual Hand Tracking Using Nonparametric Sequential Belief Propagation', 'Image segmentation via mean shift and loopy belief propagation', 'An embedded testbed architecture to evaluate autonomous car driving']","['MICAI 2007: Advances in Artificial Intelligence', 'International Journal of Computer Vision', 'Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications', 'Frontiers of Computer Science', 'Multimedia Tools and Applications', 'International Journal of Computer Vision', 'Computer Vision – ACCV 2006', 'Pattern Recognition and Image Analysis', 'Science in China Series F', 'Advances in Intelligent Computing', 'International Journal of Computer Vision', 'Computer Vision – ECCV 2008', 'Computer Vision – ACCV 2006', 'Computer Vision — ECCV 2002', 'Computer Vision – ACCV 2006', 'Intelligent Robotics and Applications', 'Computer Vision – ACCV 2006', 'Advances in Intelligent Computing', 'Wuhan University Journal of Natural Sciences', 'Intelligent Service Robotics']","(""Algorithm"" OR ""Autonomous car"" OR ""Belief propagation"" OR ""Computer vision"") AND (title: ""A Coarse-and-Fine Bayesian Belief Propagation for Correspondence Problems in Computer Vision"")","1","['A Coarse-and-Fine Bayesian Belief Propagation for Correspondence Problems in Computer Vision']","['MICAI 2007: Advances in Artificial Intelligence']","True","01:37:20"
"(""Anomaly detection"" OR ""Cross-validation "" OR ""Requirement"")","1941241","['A Feature Selection Algorithm for Anomaly Detection in Grid Environment Using k-fold Cross Validation Technique', 'Annotation Error Detection: Anomaly Detection vs. Classification', 'Learning from Others: User Anomaly Detection Using Anomalous Samples from Other Users', 'An in-depth experimental study of anomaly detection using gradient boosted machine', 'Anomaly detection in a mobile communication network', 'Analysis of network traffic features for anomaly detection', 'Dynamic Bayesian Network-Based Anomaly Detection for In-Process Visual Inspection of Laser Surface Heat Treatment', 'A Novel Algorithm for Network Anomaly Detection Using Adaptive Machine Learning', 'Anomaly Detection Technique of HSI', 'Exploitation of NetEm Utility for Non-payload-based Obfuscation Techniques Improving Network Anomaly Detection', 'A Dynamic Rule Creation Based Anomaly Detection Method for Identifying Security Breaches in Log Records', 'Anomaly Detection in Noisy and Irregular Time Series: The “Turbodiesel Charging Pressure” Case Study', 'Spam Filtering through Anomaly Detection', 'Expected similarity estimation for large-scale batch and streaming anomaly detection']","['Recent Advances on Soft Computing and Data Mining', 'Speech and Computer', 'Computer Security -- ESORICS 2015', 'Neural Computing and Applications', 'Computational and Mathematical Organization Theory', 'Machine Learning', 'Machine Learning for Cyber Physical Systems', 'Progress in Advanced Computing and Intelligent Engineering', 'Hyperspectral Image Processing', 'Security and Privacy in Communication Networks', 'Wireless Personal Communications', 'Trends in Applied Intelligent Systems', 'E-Business and Telecommunications', 'Machine Learning']","(""Anomaly detection"" OR ""Cross-validation "" OR ""Requirement"") AND (title: ""A Feature Selection Algorithm for Anomaly Detection in Grid Environment Using k-fold Cross Validation Technique"")","1","['A Feature Selection Algorithm for Anomaly Detection in Grid Environment Using k-fold Cross Validation Technique']","['Recent Advances on Soft Computing and Data Mining']","True","01:37:50"
"(""BCH code"" OR ""CMOS"" OR ""Digital electronics"" OR ""Experiment"")","3206507","['Hybrid Semiconductor-Molecular Integrated Circuits for Digital Electronics: CMOL Approach', 'Digital Electronics', 'Energy-Efficient Memristive Analog and Digital Electronics', 'Silicon and Germanium Junctionless Nanowire Transistors for Sensing and Digital Electronics Applications', 'Ultrafast superconductor digital electronics: RSFQ technology roadmap', 'Digital Electronics', 'Digital Electronics for the Inclusion of Shower Max and Preshower Wire Data in the CDF Second-Level Trigger', 'Fast digital electronics for application in dynamic force microscopy using high-Q cantilevers', 'Digital Electronics', 'Component variability as a limit in digital electronics', 'A Learning Analytics Methodology to Profile Students Behavior and Explore Interactions with a Digital Electronics Simulator', 'Research on Digital Electronics Teaching', 'Binary Numbers and Digital Electronics', 'Limitations of Digital Electronics']","['Nanoelectronics and Photonics', '', 'Advances in Neuromorphic Memristor Science and Applications', 'Functional Nanomaterials and Devices for Electronics, Sensors and Energy Harvesting', 'Czechoslovak Journal of Physics', 'Light Current Electrical Applications III', 'Supercollider 5', 'Applied Physics A', 'Encyclopedia of Sciences and Religions', 'Journal of Computational Electronics', 'Open Learning and Teaching in Educational Communities', 'Information Computing and Applications', 'Microcomputer Control of Thermal and Mechanical Systems', 'Methods and Materials in Microelectronic Technology']","(""BCH code"" OR ""CMOS"" OR ""Digital electronics"" OR ""Experiment"") AND (title: ""Hybrid Semiconductor-Molecular Integrated Circuits for Digital Electronics: CMOL Approach"")","1","['Hybrid Semiconductor-Molecular Integrated Circuits for Digital Electronics: CMOL Approach']","['Nanoelectronics and Photonics']","True","01:38:15"
"(""Algorithm"" OR ""Approximation algorithm"" OR ""Approximation error"" OR ""Experiment"")","3938054","['An approximation algorithm for convex multi-objective programming problems', 'A Constrained Approximation Algorithm by Encoding Second-Order Derivative Information into Feedforward Neural Networks', 'An Approximation Algorithm for Weighted Weak Vertex Cover Problem in Undirected Graphs', 'Approximation algorithm for weighted weak vertex cover', 'An approximation algorithm to improve capacitance matching in the design of SC filters', 'Scalable Approximation Algorithm for Graph Summarization', 'Algorithmic Aspects of Linear Symbolic Simulation', 'Fast Distributed Approximation Algorithm for the Maximum Matching Problem in Bounded Arboricity Graphs', 'Pricing Asian Options with an Efficient Convergent Approximation Algorithm', 'An objective space cut and bound algorithm for convex multiplicative programmes', 'A Fast Approximation Algorithm for MIN-ONE SAT and Its Application on MAX-SAT Solving', 'MINLP: Outer Approximation Algorithm', 'Approximation Algorithm', 'A Data-Reusing Stochastic Approximation Algorithm for Neural Adaptive Filters', 'Approximation Algorithm Design', 'An Approximation Algorithm for Optimizing Multiple Path Tracking Queries over Sensor Data Streams', 'Approximation algorithm for uniform bounded facility location problem', 'Approximation algorithm for minimizing relay node placement in wireless sensor networks', 'WIFI-Based Indoor Positioning System with Twice Clustering and Multi-user Topology Approximation Algorithm', 'A mildly exponential approximation algorithm for the permanent']","['Journal of Global Optimization', 'Emerging Intelligent Computing Technology and Applications. With Aspects of Artificial Intelligence', 'Computing and Combinatorics', 'Journal of Computer Science and Technology', 'Analog Integrated Circuits and Signal Processing', 'Advances in Knowledge Discovery and Data Mining', 'Symbolic Analysis for Automated Design of Analog Integrated Circuits', 'Algorithms and Computation', 'Soft Computing as Transdisciplinary Science and Technology', 'Journal of Global Optimization', 'Advanced Techniques in Logic Synthesis, Optimizations and Applications', 'Encyclopedia of Optimization', 'Encyclopedia of Algorithms', 'Artificial Neural Nets and Genetic Algorithms', 'Encyclopedia of Algorithms', 'Database and Expert Systems Applications', 'Journal of Combinatorial Optimization', 'Science China Information Sciences', 'Geo-Spatial Knowledge and Intelligence', 'Algorithmica']","(""Algorithm"" OR ""Approximation algorithm"" OR ""Approximation error"" OR ""Experiment"") AND (title: ""An approximation algorithm for convex multi-objective programming problems"")","1","['An approximation algorithm for convex multi-objective programming problems']","['Journal of Global Optimization']","True","01:40:13"
"(""Jacobi method"" OR ""Relaxation"")","427750","['Determination of the optimal relaxation parameters for the solution of the Neumann–Poisson problem on uniform and non-uniform meshes using the Scheduled Relaxation Jacobi Method', 'GPU implementation of Jacobi Method and Gauss-Seidel Method for Data Arrays that Exceed GPU-dedicated Memory Size', 'Relations between condition numbers and the convergence of the Jacobi method for real positive definite matrices', 'Study of the Parallel Block One-Sided Jacobi Method⋆', 'Second form of the generalized Hamilton-Jacobi method for nonholonomic dynamical systems', 'On the quadratic convergence of the special cyclic Jacobi method', 'Overlapping Computation/Communication in the Parallel One-Sided Jacobi Method', 'An extension of the Hamilton-Jacobi method', 'Motion of a rolling disk by a new generalized Hamilton-Jacobi method', 'The Hamilton-Jacobi method in the non-Hamiltonian situation and the hydrodynamic substitution', 'Accurate Symmetric Eigenreduction by a Jacobi Method', 'A convergent Jacobi method for solving the eigenproblem of arbitrary real matrices', 'On the convergence of the classical Jacobi method for real symmetric matrices with non-distinct eigenvalues', 'Hawking radiation from a Vaidya black hole by Hamilton-Jacobi method', 'On the preconditioned Jacobi method for solving large linear systems', 'On the topology of steady-state solutions of hydrodynamic and vortex consequences of the Vlasov equation and the Hamilton-Jacobi method', 'Hawking radiation of Kerr-de Sitter black holes using Hamilton-Jacobi method', 'Using the Complex Jacobi Method to Simulate Kerr Non-linear Photonic Components', 'Jacobi method for symmetric 4 × 4 matrices converges for every cyclic pivot strategy', 'CUDA 2D Stencil Computations for the Jacobi Method']","['International Journal of Advances in Engineering Sciences and Applied Mathematics', 'Journal of Mathematical Modelling and Algorithms in Operations Research', 'Numerische Mathematik', 'High-Performance Computing and Networking', 'Zeitschrift für angewandte Mathematik und Physik ZAMP', 'Numerische Mathematik', 'Euro-Par 2003 Parallel Processing', 'Doklady Mathematics', 'Zeitschrift für angewandte Mathematik und Physik ZAMP', 'Doklady Mathematics', 'Linear Algebra for Large Scale and Real-Time Applications', 'Numerische Mathematik', 'Numerische Mathematik', 'Frontiers of Physics in China', 'Computing', 'Doklady Mathematics', 'Astrophysics and Space Science', 'Optical and Quantum Electronics', 'Numerical Algorithms', 'Applied Parallel and Scientific Computing']","(""Jacobi method"" OR ""Relaxation"") AND (title: ""Determination of the optimal relaxation parameters for the solution of the Neumann–Poisson problem on uniform and non-uniform meshes using the Scheduled Relaxation Jacobi Method"")","1","['Determination of the optimal relaxation parameters for the solution of the Neumann–Poisson problem on uniform and non-uniform meshes using the Scheduled Relaxation Jacobi Method']","['International Journal of Advances in Engineering Sciences and Applied Mathematics']","True","01:40:45"
"(""Feature vector"" OR ""Foreach loop"" OR ""Machine learning"" OR ""Phase correlation"")","172107","['A multi-phase correlation search framework for mining non-taxonomic relations from unstructured text', 'An Application of Spectral Regularization to Machine Learning and Cancer Classification', 'Phase Correlation', 'Machine Learning Approach for Sentiment Analysis', 'Benchmarking GPU-Based Phase Correlation for Homography-Based Registration of Aerial Imagery', 'The Springer Series on Challenges in Machine Learning', 'Text Classification Using Machine Learning Methods-A Survey', 'phase correlation', 'Supervised Machine Learning Based Medical Image Annotation and Retrieval in ImageCLEFmed 2005', 'Image Similarity Search in Large Databases Using a Fast Machine Learning Approach', 'Sensitivity Kernel for the Weighted Norm of the Frequency-Dependent Phase Correlation', 'Ontological Evolutionary Encoding to Bridge Machine Learning and Conceptual Models: Approach and Industrial Evaluation', 'Machine Learning Techniques for Remote Healthcare']","['Knowledge and Information Systems', 'Excursions in Harmonic Analysis, Volume 5', 'Encyclopedia of Computational Neuroscience', 'Prominent Feature Extraction for Sentiment Analysis', 'Computer Analysis of Images and Patterns', 'Proceedings of the Second International Conference on Soft Computing for Problem Solving, December 28-30, 2012', 'Dictionary Geotechnical Engineering/Wörterbuch GeoTechnik', 'Accessing Multilingual Information Repositories', 'New Directions in Intelligent Interactive Multimedia', 'Pure and Applied Geophysics', 'Conceptual Modeling', 'Systems Design for Remote Healthcare']","(""Feature vector"" OR ""Foreach loop"" OR ""Machine learning"" OR ""Phase correlation"") AND (title: ""A multi-phase correlation search framework for mining non-taxonomic relations from unstructured text"")","1","['A multi-phase correlation search framework for mining non-taxonomic relations from unstructured text']","['Knowledge and Information Systems']","True","01:41:09"
"(""Algorithm"" OR ""Computational complexity theory"" OR ""algorithm"")","1381790","['Bilevel fractional programming; Combinatorial matrix analysis; Combinatorial optimization algorithms in resource allocation problem; Combinatorial optimization games; Complexity classes in optimization; Complexity of degeneracy; Complexity of gradients, Jacobians, and Hessians; Complexity theory; Complexity theory: Quadratic programming; Computational complexity theory; Evolutionary algorithms in combinatorial optimization; Fractional programming; Information-based complexity and information-based optimization; Kolmogorov complexity; Mixed integer nonlinear programming; Multi-objective combinatorial optimization; Neural networks for combinatorial optimization; NP-complete problems and proof methodology; Parallel computing: Complexity classes; Quadratic fractional programming: Dinkelbach method; Replicator dynamics in combinatorial optimizationBilevel fractional programming; Combinatorial matrix analysis; Combinatorial optimization algorithms in resource allocation problems; Combinatorial optimization games; Complexity classes in optimization; Complexity of degeneracy; Complexity of gradients, Jacobians, and Hessians; Complexity theory; Complexity theory: Quadratic programming; Computational complexity theory; Evolutionary algorithms in combinatorial optimization; Fractional programming; Information-based complexity and information-based optimization; Kolmogorov complexity; Mixed integer nonlinear programming; Multi-objective combinatorial optimization; NP-complete problems and proof methodology; Parallel computing: Complexity classes; Quadratic fractional programming: Dinkelbach method; Replicator dynamics in combinatorial optimization; Stochastic integer programsFRACTIONAL COMBINATORIAL OPTIMIZATION', 'Computational Complexity Theory', 'Computational Complexity Theory', 'Complexity classes in optimization; Complexity of degeneracy; Complexity of gradients, Jacobians, and Hessians; Complexity theory; Complexity theory: Quadratic programming; Computational complexity theory; Fractional combinatorial optimization; Kolmogorov complexity; Mixed integer nonlinear programming; NP-complete problems and proof methodology; Parallel computing: Complexity classes INFORMATION-BASED COMPLEXITY AND INFORMATION-BASED OPTIMIZATION', 'A Computational Complexity Theory in Membrane Computing', 'Measure One Results in Computational Complexity Theory', 'Towards a Predictive Computational Complexity Theory', 'Progress in Computational Complexity Theory', 'A Generalized Quantifier Concept in Computational Complexity Theory', 'An Overview of Complexity Theory', 'Computing equilibria: a computational complexity perspective', 'Computational Complexity, Protein Structure Prediction, and the Levinthal Paradox', 'Complexity Theory', 'Foundations of Complexity Theory', 'Computational Complexity', 'The Complexity of Computations', 'Smoothed Complexity Theory', 'Self-Reducibility: Effects of Internal Structure on Computational Complexity', 'Towards Computational Complexity Theory on Advanced Function Spaces in Analysis', 'The computational complexity of generating random fractals']","['Encyclopedia of Optimization', 'Encyclopedia of Optimization', 'Encyclopedia of Optimization', 'Encyclopedia of Optimization', 'Membrane Computing', 'Advances in Algorithms, Languages, and Complexity', 'Automata, Languages and Programming', 'Journal of Computer Science and Technology', 'Generalized Quantifiers and Computation', 'Facility Location', 'Economic Theory', 'The Protein Folding Problem and Tertiary Structure Prediction', 'The Pillars of Computation Theory', 'Complexity Theory and Cryptology', 'Classification Algorithms for Codes and Designs', 'Logical Foundations of Mathematics and Computational Complexity', 'Mathematical Foundations of Computer Science 2012', 'Complexity Theory Retrospective', 'Pursuit of the Universal', 'Journal of Statistical Physics']","(""Algorithm"" OR ""Computational complexity theory"" OR ""algorithm"") AND (title: ""Bilevel fractional programming; Combinatorial matrix analysis; Combinatorial optimization algorithms in resource allocation problem; Combinatorial optimization games; Complexity classes in optimization; Complexity of degeneracy; Complexity of gradients, Jacobians, and Hessians; Complexity theory; Complexity theory: Quadratic programming; Computational complexity theory; Evolutionary algorithms in combinatorial optimization; Fractional programming; Information-based complexity and information-based optimization; Kolmogorov complexity; Mixed integer nonlinear programming; Multi-objective combinatorial optimization; Neural networks for combinatorial optimization; NP-complete problems and proof methodology; Parallel computing: Complexity classes; Quadratic fractional programming: Dinkelbach method; Replicator dynamics in combinatorial optimizationBilevel fractional programming; Combinatorial matrix analysis; Combinatorial optimization algorithms in resource allocation problems; Combinatorial optimization games; Complexity classes in optimization; Complexity of degeneracy; Complexity of gradients, Jacobians, and Hessians; Complexity theory; Complexity theory: Quadratic programming; Computational complexity theory; Evolutionary algorithms in combinatorial optimization; Fractional programming; Information-based complexity and information-based optimization; Kolmogorov complexity; Mixed integer nonlinear programming; Multi-objective combinatorial optimization; NP-complete problems and proof methodology; Parallel computing: Complexity classes; Quadratic fractional programming: Dinkelbach method; Replicator dynamics in combinatorial optimization; Stochastic integer programsFRACTIONAL COMBINATORIAL OPTIMIZATION"")","0","[]","[]","True","01:42:00"
"(""Access structure"" OR ""Entropy "" OR ""Secret sharing"")","222258","['Secret-Sharing Schemes: A Survey', 'The optimal linear secret sharing scheme for any given access structure', 'On Matroids and Non-ideal Secret Sharing', ""On the Dealer's Randomness Required in Secret Sharing Schemes"", 'On Secret Sharing Schemes, Matroids and Polymatroids', 'Matroids Can Be Far from Ideal Secret Sharing', 'On-line secret sharing', 'On the optimization of bipartite secret sharing schemes', 'On the Optimization of Bipartite Secret Sharing Schemes', 'Ideal secret sharing schemes whose minimal qualified subsets have at most three participants', 'A New Gradual Secret Sharing Scheme with Diverse Access Structure', 'Secret sharing schemes with detection of cheaters for a general access structure', 'Secret Sharing Schemes with Detection of Cheaters for a General Access Structure', 'Optimal complexity of secret sharing schemes with four minimal qualified subsets', 'Computationally Secure Cheating Identifiable Multi-Secret Sharing for General Access Structure', 'The access structure of some secret-sharing schemes', 'A Probabilistic Secret Sharing Scheme for a Compartmented Access Structure', 'Secret sharing schemes with bipartite access structure', 'Visual Secret Sharing Schemes with Cyclic Access Structure for Many Images', 'Quantum secret sharing for a general quantum access structure']","['Coding and Cryptology', 'Journal of Systems Science and Complexity', 'Theory of Cryptography', 'Designs, Codes and Cryptography', 'Theory of Cryptography', 'Theory of Cryptography', 'Designs, Codes and Cryptography', 'Designs, Codes and Cryptography', 'Information Theoretic Security', 'Designs, Codes and Cryptography', 'Wireless Personal Communications', 'Fundamentals of Computation Theory', 'Designs, Codes and Cryptography', 'Designs, Codes and Cryptography', 'Distributed Computing and Internet Technology', 'Information Security and Privacy', 'Information and Communications Security', ""Advances in Cryptology — EUROCRYPT'98"", 'Information Security and Cryptology – ICISC 2008', 'The European Physical Journal D']","(""Access structure"" OR ""Entropy "" OR ""Secret sharing"") AND (title: ""Secret-Sharing Schemes: A Survey"")","1","['Secret-Sharing Schemes: A Survey']","['Coding and Cryptology']","True","01:42:59"
"(""Business process"" OR ""Social network"")","181204","['Business Process Reengineering Using Enterprise Social Network', 'Toward an Approach to Improve Business Process Models Reuse Based on LinkedIn Social Network', 'A Conceptual Approach to Characterize Dynamic Communities in Social Networks: Application to Business Process Management', 'Social software for business process modeling', 'A Notation for Supporting Social Business Process Modeling', 'Interpreting Overlaps in Business Process Mapping via Organisational Soft Knowledge Flows', 'Supporting Social Network Analysis Using Chord Diagram in Process Mining', 'SpringerBriefs in Business Process Management', 'Business Process Intelligence', 'Business Process Intelligence', 'Business Process Creation', 'Business Process Creation', 'Using Social Media for Business Process Improvement: A Systematic Review', 'Using Social Network Analysis and Derivatives to Develop the S-BPM Approach and Community of Practice', 'On the Social Network Based Semantic Annotation of Conceptual Models', 'Human Computation for Organizations: Socializing Business Process Management', 'Towards to Enhancing Business Process Management in Corporate Environment: Emerging Markets View', 'Processbook: Towards Social Network-Based Personal Process Management', 'Social Software for Modeling Business Processes', 'Effectiveness of standards consortia: Social network perspectives']","['Trends and Advances in Information Systems and Technologies', 'Recent Advances in Information Systems and Technologies', 'Business Process Management Workshops', 'Journal of Information Technology', 'Business Process Model and Notation', 'Knowledge Management and Acquisition for Smart Systems and Services', 'Perspectives in Business Informatics Research', 'Encyclopedia of Social Network Analysis and Mining', 'Encyclopedia of Social Network Analysis and Mining', 'Encyclopedia of Social Network Analysis and Mining', 'Encyclopedia of Social Network Analysis and Mining', 'New Advances in Information Systems and Technologies', 'S-BPM ONE – Scientific Research', 'Knowledge Science, Engineering and Management', 'Handbook of Human Computation', 'Emerging Trends in Information Systems', 'Business Process Management Workshops', 'Business Process Management Workshops', 'Information Systems Frontiers']","(""Business process"" OR ""Social network"") AND (title: ""Business Process Reengineering Using Enterprise Social Network"")","1","['Business Process Reengineering Using Enterprise Social Network']","['Trends and Advances in Information Systems and Technologies']","True","01:43:20"
"(""Algorithm"" OR ""Experiment"" OR ""L band"" OR ""Motorola Canopy"")","3938091","['A new algorithm for sea-surface wind-speed retrieval based on the L-band radiometer onboard Aquarius', 'Impact of High Geomagnetic Activity on Global Positioning System Satellite Signal (L-Band) Delay and Klobuchar Algorithm Performance Over Low Latitudinal Region', 'Marineland Aircraft Observations of L-Band Radar Backscatter Dependence upon Wind Direction', 'Variable gain-flattened L-band erbium-doped fiber amplifier', 'Studies of the Dependence of L-Band Backscatter on Sea Surface Winds Using the Synthetic Aperture Radar', 'Single-stage gain-clamped L-band EDFA with C-band ASE saturating tone', 'Wavelength tunable erbium-doped fiber ring laser operating in L-band', 'Spectra of L-band ionospheric scintillation over Nanjing', 'L-band tunable erbium doped fiber ring laser using fiber loop mirror filters', 'Compact fiber laser at L-band region using Erbium-doped Zirconia fiber', 'L-band geosynchronous SAR imaging degradations imposed by ionospheric irregularities', 'Development of the rapid field scan L-band ESR-CT system', 'L-band polarization-controlled multiple dissipative solitons generation in a normal dispersion fiber ring laser', 'Bismuth-based erbium-doped fiber as a gain medium for L-band amplification and Brillouin fiber laser', 'Detection of vertical slope movement in highly vegetated tropical area of Gunung pass landslide, Malaysia, using L-band InSAR technique', 'Effect of Recycling a Backward Ase on Performance of Double Pass L-Band Edfa', 'Tunable L-band erbium-doped fibre ring laser by means of induced cavity loss using a fibre taper', 'High gain L-band erbium-doped fiber amplifier with two-stage double-pass configuration', 'Earthquake source parameters of the 2009MW7.8 Fiordland (New Zealand) earthquake from L-band InSAR observations', 'Experiments with a pulsed L-band coaxial M-carcinotron with azimuthal magnetic field']","['Chinese Journal of Oceanology and Limnology', 'Microelectronics, Electromagnetics and Telecommunications', 'Wave Dynamics and Radio Probing of the Ocean Surface', 'Laser Physics', 'Oceanography from Space', 'Laser Physics', 'Optical and Quantum Electronics', 'Chinese Science Bulletin', 'Optoelectronics Letters', 'Laser Physics', 'Science China Information Sciences', 'Bioradicals Detected by ESR Spectroscopy', 'Laser Physics', 'Laser Physics', 'Geosciences Journal', 'Journal of Optics', 'Applied Physics B', 'Pramana', 'Earthquake Science', 'Microwaves']","(""Algorithm"" OR ""Experiment"" OR ""L band"" OR ""Motorola Canopy"") AND (title: ""A new algorithm for sea-surface wind-speed retrieval based on the L-band radiometer onboard Aquarius"")","1","['A new algorithm for sea-surface wind-speed retrieval based on the L-band radiometer onboard Aquarius']","['Chinese Journal of Oceanology and Limnology']","True","01:44:16"
